Benchmark,Successful,Time Taken,Program Found,Program Length
src\main\resources\benchmarks\fg_array_search_19.sl,TRUE,71,(ite (and (< (- (- var11; var21;) (* 0 (ite false var15; var12;))) (* 0 (* 16 (* 0 var5;)))) (not (or (not (>= var14; var21;)) (not (< var21; var12;))))) 11(ite (<= var20; var21;) 20(ite (and (and (> var21; var9;) (>= (- var10; var7;) 4)) (and (>= var21; var8;) (< (- (ite false var12; var21;) (* 0 (ite true var20; var14;))) (- (ite (< var21; var9;) (* -18 var14;) (* 0 var11;)) (- -1 (* 1 var10;)))))) 9(ite (and (< var21; var13;) (> (+ (- (* 0 (- (ite false var2; var6;) (ite false var8; var21;))) (* 4 (- var11; (ite false var8; var21;)))) (- var21; var17;)) (- var21; var17;))) 12(ite (and (or (and (or true false) (and false true)) (< (ite false var18; var21;) (+ 1 var10;))) (< var8; var21;)) 8(ite (> var21; var19;) 19(ite (and (>= var16; (ite (<= var21; var7;) (+ var6; var16;) var21;)) (< var15; var21;)) 15(ite (and (< var5; var21;) (> (- (- (ite true var3; var20;) (ite true var3; var20;)) (* -1 (* 0 var10;))) (+ (- (+ var18; var21;) (+ var16; var6;)) (- (* 0 (* 9 (ite false var7; (- var13; var7;)))) (- var18; var16;))))) 5(ite (and (> (- var2; (* 19 (ite (< var2; var8;) (- var21; var4;) (* -13 (- var6; var7;))))) var2;) (>= var8; (ite (> var3; var21;) (* 1 var16;) (ite true var5; var18;)))) 3(ite (> (- var2; -1) (ite (>= var1; var21;) (ite true var17; var14;) (ite false var20; var21;))) 1(ite (and (and (or (or true true) (or (or true true) (< (- var2; (- var15; var11;)) (- var15; var11;)))) (not (< var21; (- (+ var3; var2;) (* 1 var3;))))) (>= var4; var21;)) 2(ite (not (>= var21; var2;)) (- 1 1)(ite (not (<= (ite (<= var21; var12;) (ite false var1; var1;) (ite false var11; var14;)) (ite (and false false) (ite true var7; var11;) var21;))) 13(ite (> (ite (>= var21; var15;) (ite (< (ite false var12; var17;) (ite false var19; var21;)) var15; (* 1 (ite true var19; var12;))) (ite (<= (- var21; var21;) (* -1 var15;)) (ite (< var17; var12;) (* 14 -8) (ite false var19; var11;)) (- (+ var1; var18;) (- (+ var1; var18;) (ite true var11; var4;))))) (ite false var9; var16;)) 16(ite (and (<= (+ (- (+ (- var8; var18;) (ite false (+ (- var8; var18;) (ite false (+ var12; var17;) var17;)) var21;)) var18;) (ite false (- var8; var18;) var17;)) (+ (ite false (+ (ite false (+ (- var8; var18;) (ite false (- var8; var18;) (- var8; var18;))) var17;) (ite (<= var17; var21;) (+ (- var8; var18;) (- var17; var18;)) var17;)) var17;) (- var8; var18;))) (<= var15; var21;)) 17(ite (and (and (>= var17; var17;) (>= var9; var21;)) (> var21; var7;)) 7(ite (and (< var18; var21;) (or (<= var15; var15;) (> var2; var9;))) 18(ite (and (< (* 1 (ite false -11 var4;)) var21;) (or (>= var3; var15;) (not (and (< var5; var21;) true)))) 4(ite (and (< var14; var21;) (not (or false false))) 14(ite (and (>= var21; var9;) (and (< var21; var13;) (and (< var21; (+ (* 0 (- var9; (* -1 var4;))) (* 1 var11;))) (and (< var21; (+ (* 0 (+ var8; var20;)) (* 1 var11;))) (and (> var17; var21;) (or true true)))))) (+ 1 9) 6)))))))))))))))))))),2931
src\main\resources\benchmarks\fg_array_search_2.sl,TRUE,1,(ite (and (>= (ite true var2; var2;) var3;) (> var3; var1;)) 1(ite (>= var3; var1;) 2 (- 1 1))),95
src\main\resources\benchmarks\fg_array_search_20.sl,TRUE,75,(ite (and (not (< var21; var20;)) true) 20(ite (or (and (or (and (< var12; var21;) (> var13; var21;)) (or (<= var13; var4;) (<= var13; var4;))) (> (ite true var14; var1;) var21;)) (>= var14; (+ var18; (* 0 (* 0 var2;))))) 12(ite (not (or (> (ite (and false false) (* 0 var6;) (ite true var10; var1;)) (+ var21; 0)) (and (<= (+ var10; var16;) (+ var10; var16;)) (<= var11; var21;)))) (+ 1 9)(ite (and (not (or (>= var8; var21;) (= var6; var13;))) (> var9; (ite true var21; var19;))) 8(ite (and (>= (* -1 (* -1 var15;)) (ite (> var21; var12;) var21; (+ var1; var20;))) (and (or (> var21; var12;) (and (> var21; var12;) true)) (<= var14; var21;))) 14(ite (and (<= var7; var21;) (> (- var9; 1) var21;)) 7(ite (< var19; var21;) 19(ite (and (> var21; var5;) (<= var21; var6;)) 5(ite (and (>= (* 1 (+ var21; var21;)) (ite (> var3; var11;) (ite false var14; var18;) (ite (not false) (* 2 var3;) (+ var2; var14;)))) (not (not (> var4; var21;)))) 3(ite (and (>= var21; var14;) (>= (* 1 (- var16; var21;)) (* 0 (- (- var14; var21;) (- var9; var15;))))) 15(ite (and (<= var21; var3;) (> var21; var2;)) 2(ite (and (and (< var21; var4;) (<= (* 2 (ite false var11; (- (ite (<= (ite (<= var5; var10;) (+ 0 (ite (< (* 0 var13;) (* -1 (* 2 (ite false (+ (+ (- var15; var5;) (+ (* 14 (- var21; var2;)) (* 1 var17;))) (ite false var9; (+ (* -3 var4;) (* 1 var17;)))) var6;)))) (- (- var8; var9;) (- var4; var21;)) (+ (* 0 var1;) (- var2; var8;)))) (+ (+ var15; var8;) (+ var8; var3;))) (+ var16; (* -3 var4;))) (ite false var9; var1;) (+ (- var15; var5;) (* -3 var4;))) (- (+ (- var15; var5;) (* -3 var4;)) (ite (>= var17; var20;) (+ (+ var15; var8;) (+ var3; var8;)) (- (* 1 var14;) var17;)))))) (+ (* 1 var17;) (+ (+ var15; var8;) (ite false var10; var13;))))) (<= (ite false var9; var1;) var21;)) 1(ite (>= var1; var21;) (- 1 1)(ite (and (and (<= var21; var14;) (or true true)) (< var12; var21;)) 13(ite (and (>= var21; var14;) (and (<= var8; var18;) (and (>= (ite false var20; var20;) (ite true var5; var2;)) (not (<= var17; var21;))))) 16(ite (and (< var17; var21;) (< var21; var18;)) 17(ite (and (>= var21; var7;) (and (<= var10; var21;) (or (> var18; var21;) (<= var18; var17;)))) 11(ite (and (< var3; var21;) (<= var21; var6;)) 4(ite (and (< var18; var21;) (not false)) 18(ite (and (<= (ite false var6; var21;) (ite true var14; var14;)) (and (>= var21; var7;) (and (< var21; var13;) (and (<= var2; var10;) (and (< var9; var21;) (and (<= var21; var18;) (and (> var21; var9;) (and (< (ite true var21; var10;) var13;) (and (>= var17; var21;) (and (>= var13; var21;) (not (< var15; var8;)))))))))))) 9 6)))))))))))))))))))),2607
src\main\resources\benchmarks\fg_array_search_3.sl,TRUE,2,(ite (and (> var4; var1;) (<= var4; var2;)) 1(ite (not (or (or (<= var4; var3;) (= var2; var4;)) (and (> var3; var4;) (>= var3; var3;)))) 3(ite (>= var4; var1;) 2 (- 1 1)))),173
src\main\resources\benchmarks\fg_array_search_4.sl,TRUE,3,(ite (<= (ite (< var5; var1;) (ite true var4; var2;) (ite true var5; var4;)) var2;) 1(ite (<= var4; var5;) 4(ite (or (<= var3; var5;) (or false false)) 3(ite (<= var2; var5;) 2 (- 1 1))))),188
src\main\resources\benchmarks\fg_array_search_5.sl,TRUE,4,(ite (< var2; (ite (< var1; var6;) (- (+ var3; var2;) (+ (+ var6; var3;) (* -1 var2;))) var6;)) 1(ite (not (> var5; var6;)) 5(ite (< var4; var6;) 4(ite (>= var6; var3;) 3(ite (not (<= var6; var1;)) 2 (- 1 1)))))),212
src\main\resources\benchmarks\fg_array_search_6.sl,TRUE,5,(ite (and (not (and (> var1; var7;) (or true true))) (> var2; var7;)) 1(ite (>= var7; var6;) 6(ite (< var5; var7;) 5(ite (> var7; var4;) 4(ite (> (- var7; 0) var3;) 3(ite (or (or (and false true) (< var1; var7;)) (= (+ var6; var6;) (+ var1; var5;))) 2 (- 1 1))))))),265
src\main\resources\benchmarks\fg_array_search_7.sl,TRUE,5,(ite (and (> var8; var1;) (<= var8; var2;)) 1(ite (> var8; var7;) 7(ite (> var8; var6;) 6(ite (> var8; var5;) 5(ite (<= (ite (not (or (> var2; var4;) (and false false))) (ite (or (<= var5; var4;) (>= var3; var7;)) (* 7 (+ -12 var8;)) var4;) (+ var4; var2;)) var8;) 4(ite (> var8; var3;) 3(ite (> var8; var1;) 2 (- 1 1)))))))),325
src\main\resources\benchmarks\fg_array_search_8.sl,TRUE,7,(ite (and (< var9; var2;) (> (- var2; var1;) (- var2; var9;))) 1(ite (<= var8; var9;) 8(ite (> (- (ite false var1; var9;) (ite false var1; var7;)) (* 0 (ite false var7; -1))) 7(ite (<= var6; var9;) 6(ite (< var5; var9;) 5(ite (> var9; var4;) 4(ite (>= var9; var3;) 3(ite (>= (+ 0 var9;) var1;) 2 (- 1 1))))))))),311
src\main\resources\benchmarks\fg_array_search_9.sl,TRUE,12,(ite (< (* 1 var9;) var10;) 9(ite (<= var10; var1;) (- 1 1)(ite (< var8; var10;) 8(ite (and (> var4; var10;) (and (> var4; var3;) (>= (- var4; var3;) (- var4; var10;)))) 3(ite (and (< var10; var7;) (>= var10; var6;)) 6(ite (<= (* -1 (- (* 1 0) (* 0 1))) (ite (and (>= var5; var2;) (> var10; var5;)) (- (ite (and false true) (ite true var1; var4;) (ite (and false true) (ite true var1; var4;) (* 0 var2;))) (- (+ var10; var10;) (+ var6; (ite false var5; var7;)))) (+ var4; (- -17 var4;)))) 5(ite (and (<= var3; var10;) (> var7; var10;)) 4(ite (>= var10; var7;) 7(ite (>= var10; var2;) 2 1))))))))),596
